,TeamID,Season,Points_mean,Poss_mean,OE_mean,DE_mean,NE_mean,FGM_mean,FGA_mean,FGM3_mean,FGA3_mean,FTM_mean,FTA_mean,OR_mean,DR_mean,Ast_mean,TO_mean,Stl_mean,Blk_mean,Fouls_mean,FG%_mean,FG3%_mean,FT%_mean,OppPoints_mean,OppFGM_mean,OppFGA_mean,OppFGM3_mean,OppFGA3_mean,OppFTM_mean,OppFTA_mean,OppOR_mean,OppDR_mean,OppAst_mean,OppTO_mean,OppStl_mean,OppBlk_mean,OppFouls_mean,OppFG%_mean,OppFG3%_mean,OppFT%_mean,AdjOE_mean,AdjDE_mean,AdjNE_mean,Points_stdev,Poss_stdev,OE_stdev,DE_stdev,NE_stdev,FGM_stdev,FGA_stdev,FGM3_stdev,FGA3_stdev,FTM_stdev,FTA_stdev,OR_stdev,DR_stdev,Ast_stdev,TO_stdev,Stl_stdev,Blk_stdev,Fouls_stdev,FG%_stdev,FG3%_stdev,FT%_stdev,OppPoints_stdev,OppFGM_stdev,OppFGA_stdev,OppFGM3_stdev,OppFGA3_stdev,OppFTM_stdev,OppFTA_stdev,OppOR_stdev,OppDR_stdev,OppAst_stdev,OppTO_stdev,OppStl_stdev,OppBlk_stdev,OppFouls_stdev,OppFG%_stdev,OppFG3%_stdev,OppFT%_stdev,AdjOE_stdev,AdjDE_stdev,AdjNE_stdev,NET_average,NET_last,WinPct,SOS,SOV,Seed
664,1423.0,2020.0,63.7241,68.9927,92.3646,104.7153,-12.3507,22.5862,55.4828,5.6897,18.1034,12.8621,18.0,8.1379,24.931,10.8276,13.0345,5.8276,3.0,18.4138,0.4078,0.3089,0.7007,72.1379,25.8966,57.8276,7.2414,22.1034,13.1034,19.1379,10.2414,27.2759,13.0,12.3793,6.4483,2.7241,16.4828,0.451,0.3199,0.6861,92.9134,106.3314,-13.4179,7.7053,3.8811,10.0253,13.6221,15.8598,3.5865,5.6362,2.6666,5.3521,5.4185,7.3297,2.7634,5.5456,2.6532,4.2547,2.9251,2.1496,4.359,0.0597,0.1106,0.1911,9.343,3.4874,6.6128,3.2974,6.1102,5.5668,7.6462,3.5589,3.9645,3.5037,3.5078,3.3071,1.72,4.4305,0.064,0.1209,0.1125,10.2304,17.3601,18.8644,302.3846,296.0,0.2414,0.5017,0.519,
665,1424.0,2020.0,72.0938,69.05,104.2964,101.7032,2.5932,25.375,58.625,7.5312,23.5938,13.8125,19.9688,12.375,26.8438,12.625,13.3438,6.2188,2.75,20.5625,0.4334,0.3233,0.6876,70.0625,23.0625,54.8438,7.875,23.5,16.0625,22.2812,8.4688,24.0625,13.75,12.0625,6.25,3.375,18.4375,0.4218,0.3329,0.7334,106.9812,107.5792,-0.598,11.8305,5.0111,14.442,14.6133,20.056,5.2127,6.9271,2.0764,5.8463,5.8707,7.414,4.0984,5.3275,4.6013,3.8455,2.7241,1.7139,3.716,0.0766,0.0713,0.1213,10.2407,3.8482,4.9756,3.0182,6.0363,4.5685,6.7696,3.4277,5.528,3.5882,3.409,2.4495,2.0729,3.7744,0.0693,0.1022,0.0981,17.8011,20.3628,27.3884,150.6923,109.0,0.5312,0.5389,0.4781,
666,1425.0,2020.0,70.2903,70.8157,99.314,93.0122,6.3017,25.1935,57.4194,6.4516,18.4194,13.4516,20.3226,10.7419,27.7742,13.871,14.4516,6.6774,4.9032,16.7419,0.4427,0.3442,0.6451,66.0,23.3226,60.6774,7.4839,23.9032,11.871,17.0,10.7419,24.3548,11.9032,12.8387,7.9032,2.9355,18.5484,0.3857,0.3097,0.686,104.5642,101.7696,2.7946,11.47,5.7497,14.406,14.7877,19.1636,4.223,6.767,2.8037,5.0849,6.5591,7.7226,4.6209,4.9168,5.2471,3.9172,2.8555,2.8096,4.2424,0.0777,0.1146,0.1156,12.7178,4.4023,5.6419,3.0677,5.7381,5.6096,7.2334,3.0793,4.5688,3.9867,3.6376,2.9551,2.4878,4.5779,0.072,0.1064,0.1507,16.8211,22.6329,24.945,55.4615,45.0,0.7097,0.5431,0.5184,
667,1426.0,2020.0,69.6667,69.4717,100.4073,99.1544,1.2529,24.5,59.8667,7.6,25.0333,13.0667,17.3667,10.0333,26.5667,14.3,11.2333,5.8667,2.8,18.0333,0.4112,0.3092,0.7456,69.0333,24.3667,58.4,6.0,20.3,14.3,20.9,10.8667,27.7667,13.2333,12.1667,4.9667,3.2,17.3,0.4201,0.2867,0.6782,100.3639,101.984,-1.6201,9.6552,6.4355,12.0008,10.3005,16.6085,4.0804,5.3773,2.318,5.8451,5.6682,7.0118,3.1356,5.2706,4.3294,3.9723,2.4998,1.222,4.2386,0.0689,0.0848,0.1208,10.6817,3.61,7.5921,2.6708,5.152,5.6282,7.2634,3.6854,5.8234,2.929,3.5127,2.5882,1.7205,4.0673,0.0598,0.0996,0.1029,13.6451,14.6609,22.7584,134.1538,130.0,0.4,0.5329,0.4569,
668,1427.0,2020.0,74.9655,74.2974,101.1444,106.0213,-4.8769,26.1724,64.2069,9.4483,27.4828,13.1724,16.931,10.7241,27.0,11.7586,12.6207,5.7931,2.1724,20.4483,0.4112,0.3491,0.7795,78.5517,27.0,59.8276,8.3793,23.7241,16.1724,22.7241,9.6552,29.4138,13.2414,13.4828,5.5517,3.6207,18.2759,0.4545,0.3573,0.7125,98.0008,104.0017,-6.0009,10.067,5.2359,13.719,12.3166,17.4432,3.5918,6.4079,3.1687,5.289,5.6695,6.6692,3.9818,5.2325,3.6356,2.7344,1.9719,1.5102,3.82,0.0673,0.1047,0.1026,8.8535,3.1514,6.3358,3.4682,6.8425,5.4016,7.3948,2.6688,5.4616,3.8116,3.047,1.9044,2.2193,3.8497,0.0569,0.1133,0.097,15.6197,16.6999,20.2849,214.6923,203.0,0.3448,0.5028,0.4667,
669,1428.0,2020.0,70.9355,68.6859,102.258,103.1727,-0.9147,24.7419,55.0645,7.0645,21.0645,14.3871,19.7097,9.5806,26.2581,14.0,13.5484,5.4839,2.7742,15.5806,0.4479,0.3399,0.7303,70.3226,26.3871,59.9032,7.4516,21.1613,10.0968,13.8065,9.6774,23.4839,13.3871,12.1935,6.6774,3.8387,19.0323,0.4446,0.3481,0.7253,107.6978,114.3571,-6.6594,18.0285,7.127,15.7903,18.267,28.5286,7.4052,8.7655,2.8617,5.2789,5.5047,6.8117,4.086,7.26,5.831,3.0569,3.1914,2.1659,3.035,0.0873,0.1082,0.1004,11.8903,4.4842,8.0777,3.3586,5.5712,4.8083,5.7329,3.8553,4.2417,4.1866,4.261,1.9901,2.1417,4.4467,0.0743,0.1229,0.1443,16.7895,26.683,35.7562,71.3077,85.0,0.5161,0.56,0.5146,
670,1429.0,2020.0,74.2812,68.7754,107.9707,94.1144,13.8563,25.75,56.5938,7.0938,21.5938,15.6875,20.5625,10.25,29.125,15.7812,12.5312,5.8125,3.0625,16.0938,0.4554,0.3256,0.7712,64.6562,22.9375,57.9062,7.8438,24.2812,10.9375,15.5312,8.4375,23.2188,11.2188,12.0625,6.625,3.2188,19.0938,0.3966,0.3221,0.6993,113.6799,101.153,12.5269,9.8146,5.1171,11.4429,16.8332,23.8894,4.5826,6.905,2.5661,4.3651,7.824,10.1024,3.1325,5.3312,4.4842,3.0719,2.3243,2.0146,4.2746,0.0621,0.0918,0.1095,12.1208,4.4437,5.4277,2.9166,5.9489,5.2317,6.9417,3.1418,4.1287,3.4976,3.1319,2.2326,1.9643,5.5077,0.0747,0.0883,0.1467,14.0981,23.7844,32.6639,53.6154,40.0,0.75,0.5153,0.4538,
671,1430.0,2020.0,68.5926,70.9509,96.8253,101.5185,-4.6932,24.3333,55.8889,6.2963,20.8148,13.6296,19.037,8.1852,25.9259,13.1852,14.0741,5.4074,4.8889,18.037,0.4362,0.3029,0.7212,71.8889,25.4074,59.2593,5.7778,17.7037,15.2963,20.4444,10.0,26.2593,11.8519,12.1111,6.0741,3.9259,18.9259,0.431,0.3313,0.7361,93.6916,96.0792,-2.3877,10.5102,5.1745,14.3091,12.4615,16.2991,4.4222,5.432,2.2741,5.7545,5.5588,6.9308,3.1036,4.7056,5.5647,4.2507,2.3767,1.9116,4.0229,0.0733,0.0864,0.129,9.1625,3.2576,5.0302,2.4994,5.0466,6.0968,6.9567,3.3555,4.1863,4.8435,3.5832,2.8794,2.5665,3.3657,0.0605,0.136,0.0981,17.4375,15.8015,22.1323,248.2308,250.0,0.2963,0.4684,0.4,
672,1431.0,2020.0,65.5862,68.6983,95.6348,96.0945,-0.4597,22.6207,54.8621,6.6897,22.3793,13.6552,18.1034,8.1034,26.1379,12.2759,13.4828,6.0,3.069,17.8966,0.4139,0.2978,0.7496,66.1379,23.4828,55.9655,6.1034,20.3793,13.069,18.4483,9.3793,26.6207,11.3793,13.2069,5.6552,2.6207,17.0,0.4211,0.305,0.711,93.3067,94.3004,-0.9937,7.3696,5.029,9.9293,8.8471,14.7798,3.2421,7.5737,2.7305,5.6288,6.2382,7.3125,2.8204,3.7758,3.4531,3.8562,2.4775,1.7798,3.2414,0.041,0.0827,0.0907,8.7719,3.3179,5.8692,2.171,6.5517,4.7192,5.6482,3.4781,4.788,3.4181,4.0376,2.1379,2.3841,3.8507,0.0532,0.0796,0.1521,13.505,14.7681,19.5257,156.3077,193.0,0.4828,0.4894,0.4004,
673,1433.0,2020.0,70.7419,69.4887,101.7349,93.8446,7.8902,25.0,57.8065,7.4516,21.5161,13.2903,19.0968,9.871,23.6452,13.1935,12.3871,8.9677,4.3226,18.3548,0.4335,0.3454,0.7055,65.1613,22.6452,53.5806,6.2903,18.6452,13.5806,19.2258,10.1613,26.0645,11.9032,17.0323,6.6452,3.1613,16.9677,0.4234,0.3337,0.7067,103.7464,100.6419,3.1045,10.3455,4.5423,12.5884,14.4646,20.8816,4.8193,7.2219,2.6377,4.5852,3.9119,5.2324,3.5898,4.611,4.1068,3.965,3.1262,2.2915,4.2163,0.0695,0.0987,0.1195,10.5436,3.9066,6.2773,2.5677,4.7894,6.1528,7.6018,3.3992,4.0793,3.8299,4.1386,2.5596,1.8682,3.8645,0.0584,0.0878,0.1532,13.8895,23.5475,27.4071,48.0769,65.0,0.5806,0.5473,0.4737,
674,1434.0,2020.0,71.5294,70.2011,101.9477,101.5758,0.3719,26.0,59.3529,8.1471,23.9412,11.3824,15.8824,9.3529,24.6765,14.8235,12.7647,7.5882,3.3529,17.4706,0.4394,0.3344,0.7045,71.2647,25.8235,56.8235,7.2059,19.7647,12.4118,18.0294,9.3235,26.4412,13.4118,14.0294,6.3824,2.6176,16.2353,0.4575,0.3674,0.688,103.4068,104.1391,-0.7323,11.3791,4.7282,15.5245,13.7641,15.4468,4.284,6.1399,3.3531,6.0728,5.826,7.6802,2.9988,4.6572,4.5663,3.209,2.6911,1.9983,4.265,0.0664,0.114,0.1384,10.1903,4.239,6.4919,2.6321,4.7654,5.5366,7.5166,3.3141,4.6221,3.2095,4.3011,2.5784,1.5907,4.3458,0.076,0.1111,0.1055,16.7873,16.6996,20.9497,143.2308,139.0,0.5294,0.5117,0.4151,
675,1435.0,2020.0,71.7188,70.5535,101.2948,106.2671,-4.9724,23.75,55.5,8.1875,24.5625,16.0312,23.0,9.0,23.375,11.4062,13.0625,7.0625,3.25,19.3125,0.4267,0.3348,0.6972,74.9688,26.4375,56.5938,6.7188,19.1562,15.375,20.8438,9.7188,26.375,13.4062,13.8438,5.6562,4.0312,20.2812,0.4677,0.3427,0.7431,105.0005,115.8668,-10.8663,14.3858,5.1843,17.1776,11.1236,20.3505,5.8363,6.0828,3.5482,5.2556,5.0836,6.5431,2.7272,3.9509,3.8313,3.0407,3.1617,2.2079,4.0268,0.0885,0.1217,0.0961,9.495,3.8966,6.2693,3.5989,6.5149,5.6333,7.7464,2.9711,4.6013,4.6761,4.3092,1.9623,2.7098,4.0174,0.0513,0.1419,0.1066,19.2723,21.3958,25.1875,142.6923,138.0,0.3438,0.5547,0.4417,
676,1436.0,2020.0,70.875,66.5613,106.4245,90.0945,16.33,25.0625,56.375,8.0938,24.625,12.6562,17.625,9.375,27.3125,13.4062,11.4375,5.7812,3.3438,16.5938,0.4449,0.329,0.721,59.9688,20.5,53.5625,7.0,21.75,11.9688,16.8438,7.9688,24.6562,10.1562,12.7188,5.8125,2.5312,17.5625,0.3868,0.3231,0.6969,103.6662,85.7521,17.9141,11.1964,4.5231,14.8451,15.3512,18.4373,4.3441,5.6055,2.887,5.2426,5.6492,7.3814,2.7472,4.7265,3.3247,3.1219,2.1612,1.8305,3.7153,0.0678,0.1022,0.113,10.9701,3.3354,5.3029,2.5617,3.8324,5.4514,7.2806,3.414,4.4202,3.0833,2.9499,2.3906,1.6391,3.5963,0.0764,0.1073,0.1508,17.1856,17.8534,23.4831,87.6154,79.0,0.7812,0.4736,0.4175,
677,1437.0,2020.0,73.1935,67.8649,107.7339,98.2285,9.5054,25.7097,58.2581,9.9032,27.5484,11.871,15.6452,8.8065,27.2581,14.4839,10.871,5.6452,2.6129,15.2581,0.4426,0.3637,0.7601,66.3871,25.2903,58.7742,6.0645,18.6774,9.7419,13.871,8.8387,25.4839,12.0323,11.4516,5.6774,3.1613,16.2581,0.4335,0.3178,0.693,116.0243,111.5906,4.4337,11.3746,4.1753,14.3604,14.6098,18.6189,4.4807,5.1804,3.6752,6.6325,5.3746,6.5182,2.5831,4.8922,4.3764,3.6521,2.7185,1.8609,3.3694,0.0717,0.1111,0.1261,8.6198,3.5305,5.4103,3.1616,5.1141,4.9381,5.5923,3.6198,4.8849,3.1976,3.8255,2.4807,2.1417,3.3114,0.0715,0.1353,0.1433,16.6897,21.0764,26.1055,17.4615,13.0,0.7742,0.5764,0.5515,
678,1438.0,2020.0,57.0333,61.0338,93.543,85.8777,7.6653,20.8667,50.5,5.6667,18.6667,9.6333,13.4333,8.1,26.0667,11.4333,12.2667,5.3667,4.9,13.2333,0.4158,0.3083,0.7198,52.3667,19.1,51.8,6.4667,22.1,7.7,11.2,7.9,22.6333,9.0333,11.8,6.6333,2.7333,14.0,0.3696,0.2912,0.6833,98.6569,94.3341,4.3228,8.1629,3.7135,13.1887,18.7993,18.5481,3.17,6.4537,2.1344,4.9351,4.2699,5.3584,3.8066,5.1764,3.0186,3.1084,2.1211,2.5212,3.4417,0.0606,0.0998,0.1248,11.5166,4.4298,4.847,2.717,5.6057,4.8659,6.0189,2.5736,3.5729,3.1036,3.9531,2.6011,1.9137,3.1517,0.085,0.0935,0.1781,14.8303,24.2563,24.4605,55.7692,42.0,0.7667,0.5428,0.5189,
679,1439.0,2020.0,68.5625,67.698,101.2581,98.3346,2.9235,24.5938,58.6562,9.8438,28.0,9.5312,13.4062,7.5,26.4375,14.625,9.9062,6.0312,2.9688,14.7812,0.4199,0.3493,0.7119,66.5,24.0938,57.875,7.9375,24.625,10.375,15.125,9.0312,28.1562,12.8438,11.9375,4.125,3.1875,14.0,0.4192,0.3309,0.6797,105.5146,107.7438,-2.2292,12.644,6.4634,16.3606,18.5866,28.711,4.6493,7.4146,3.4014,5.5565,5.3091,6.9546,3.5178,5.9105,4.4282,2.9933,2.3912,1.8789,4.414,0.067,0.0883,0.1278,13.9844,4.8949,6.436,2.5973,5.5832,5.92,7.3983,3.2063,4.5833,3.6238,3.9365,2.0272,2.1278,4.25,0.0839,0.0963,0.1456,17.0264,30.3648,36.9287,63.2308,80.0,0.5,0.5365,0.4257,
680,1440.0,2020.0,70.2667,69.8375,100.4096,106.5176,-6.1079,25.1667,60.4667,10.6333,30.5667,9.3,13.2,10.0,25.2,15.7667,12.9667,6.1667,2.3667,18.6333,0.4175,0.3443,0.694,74.4667,25.3,57.1,7.3667,22.8,16.5,22.4667,10.0667,27.2667,13.7333,12.2667,5.9,2.9667,14.9333,0.4457,0.3245,0.7426,101.0519,105.8779,-4.8259,11.3488,4.9233,13.3211,9.6127,14.8177,3.6522,7.3154,3.4106,5.4935,5.152,6.3948,3.4737,4.8607,4.1124,3.7281,2.1305,1.7026,4.1592,0.0494,0.0751,0.1674,9.1642,3.7072,6.8281,2.4831,4.7427,5.7605,7.8686,3.5396,3.9911,3.5396,3.0652,2.3573,2.1053,3.7677,0.0627,0.0884,0.1056,16.7312,12.8797,21.8215,309.7692,291.0,0.2,0.4911,0.3156,
681,1441.0,2020.0,77.8621,72.9336,106.5358,104.8677,1.6681,26.3793,57.1034,9.5517,25.931,15.5517,21.931,9.5517,27.4138,14.2759,14.4138,5.0345,1.8276,17.5517,0.4642,0.3658,0.7249,76.4138,27.2069,61.7586,7.9655,25.4483,14.0345,19.2414,9.4483,24.1379,12.4483,12.0345,6.6552,3.6552,20.4483,0.4425,0.3096,0.7185,106.184,105.2947,0.8892,11.9098,5.5104,12.0566,12.0765,17.5233,4.8096,8.0058,3.2011,4.9961,4.8036,7.3949,2.8957,4.6795,4.5554,3.6532,1.6501,0.985,3.5095,0.0691,0.0958,0.0954,9.8874,3.3361,5.5625,3.068,6.956,5.7083,6.6054,2.9312,5.1844,3.9356,3.5862,2.6034,1.8987,4.3832,0.0556,0.0931,0.1295,15.7359,17.6234,25.6517,121.1538,136.0,0.5862,0.5032,0.3885,
682,1442.0,2020.0,72.0833,72.7729,99.011,114.6683,-15.6573,26.2917,63.0833,8.625,23.5833,10.875,13.6667,8.0833,24.7083,9.625,11.25,4.5417,2.25,18.25,0.4179,0.3691,0.7852,83.3333,29.5833,60.4583,8.125,21.5417,16.0417,21.1667,8.75,30.0,12.625,11.0417,4.9583,2.8333,15.5833,0.4879,0.3777,0.7533,97.6856,111.6466,-13.9611,11.3832,4.1199,14.4016,15.5483,18.743,4.4486,6.3896,2.5628,5.0902,4.275,5.0056,3.2005,4.6947,3.3268,4.2939,2.2542,1.199,3.6657,0.0649,0.0867,0.1489,11.4078,5.5671,6.0414,3.1926,4.8475,5.3966,6.2494,3.0721,4.7784,4.965,4.0567,2.7761,1.4044,3.1874,0.065,0.1141,0.0986,19.7108,20.1399,23.2198,314.0,334.0,0.125,0.4774,0.451,
683,1443.0,2020.0,75.4483,71.0224,106.2867,101.6764,4.6103,25.4828,56.4828,6.8966,20.7241,17.5862,22.3448,8.5517,25.1034,10.7931,12.5517,6.7586,3.8276,13.7586,0.4542,0.33,0.7853,72.2069,27.6897,62.3103,7.1724,23.931,9.6552,13.1034,11.3103,25.0345,13.2414,13.7241,5.6207,3.1034,18.6207,0.4459,0.2984,0.7206,103.8916,101.5046,2.3869,10.7176,5.613,13.4557,10.7409,13.3917,3.4703,6.5686,2.6437,4.2255,6.0087,7.0431,2.7616,4.7003,3.1446,4.0564,2.3731,2.0354,2.7874,0.0612,0.1054,0.1016,9.4079,3.4251,7.052,2.3204,4.4095,4.6777,5.573,3.7975,5.3851,4.248,3.095,2.2956,1.729,4.6492,0.0468,0.0809,0.131,16.2369,15.8001,18.2994,115.4615,123.0,0.6552,0.5149,0.4614,
684,1444.0,2020.0,67.8,69.3912,97.4309,105.0152,-7.5843,23.3667,55.7333,6.9667,21.0333,14.1,19.7333,8.6667,25.9333,10.9333,13.0667,4.6333,2.3,18.3667,0.4221,0.344,0.7044,72.9667,26.2,59.7667,7.5,22.2,13.0667,18.9667,10.7667,26.3333,12.2333,11.2667,6.3,3.1333,18.9667,0.4401,0.335,0.6929,96.6496,105.6857,-9.0361,12.7708,8.3203,11.3088,11.7243,16.3305,3.9028,6.5571,2.415,6.0635,8.0843,10.2857,2.8441,4.6828,3.2958,4.5161,2.1982,1.5948,4.0537,0.0703,0.1151,0.1168,12.3679,4.3466,8.1186,2.5265,4.8332,5.8534,8.0684,3.9639,4.0028,4.8558,3.6417,2.7221,1.4545,5.6597,0.057,0.069,0.1263,12.9946,18.0873,21.7035,237.5385,236.0,0.3667,0.5057,0.4365,
685,1447.0,2020.0,67.3214,69.6661,97.1952,109.5825,-12.3873,24.0,58.7857,6.6429,21.75,12.6786,17.4286,11.0714,23.5357,12.5714,13.6786,5.8214,2.25,20.8571,0.412,0.3122,0.7236,76.5357,25.0357,54.5,8.8214,22.6786,17.6429,25.0,9.7143,25.7143,15.25,13.0,6.6429,3.3214,17.4286,0.4583,0.3841,0.6991,92.5368,102.9954,-10.4587,7.4501,6.4702,11.8886,14.5788,20.2441,2.464,6.3379,2.4959,5.4158,6.7826,8.8294,3.2285,4.5629,2.8714,4.706,2.5079,1.2138,4.3236,0.0549,0.1016,0.1805,13.5185,5.7164,7.1937,3.5158,5.4776,5.7397,6.84,2.8891,5.1883,4.9615,4.2511,3.3189,1.7536,4.6861,0.0788,0.1036,0.094,12.3914,19.219,23.8743,317.7692,329.0,0.25,0.4692,0.3808,
686,1448.0,2020.0,73.4194,71.9097,101.9121,104.001,-2.0889,24.6774,57.0645,6.5806,18.7742,17.4839,23.4194,10.1613,27.5806,12.7419,14.1935,4.871,2.8065,19.0968,0.4339,0.3599,0.7329,74.871,26.4194,60.2903,7.0968,21.2903,14.9355,21.2258,9.6774,25.3548,13.1613,10.9032,7.5161,3.5806,20.2903,0.4392,0.3392,0.6942,106.3197,113.5412,-7.2215,12.37,5.6369,13.18,14.3243,17.5787,4.4023,5.471,1.9964,5.2775,6.9508,8.5752,3.2138,4.0939,3.8685,2.7988,2.6487,1.8036,3.9542,0.0766,0.0928,0.1123,12.0984,4.0543,5.4311,2.4803,4.6849,6.7963,7.7863,3.6135,4.6458,3.437,3.6752,2.474,1.9473,4.6849,0.0611,0.1095,0.1278,15.6149,22.7466,24.344,104.0,108.0,0.4194,0.55,0.4892,
687,1449.0,2020.0,70.5938,70.7613,99.8448,93.8847,5.9601,24.3125,55.0938,6.875,21.1562,15.0938,20.9062,8.875,26.4688,12.4688,15.0938,7.375,6.0,17.4062,0.4438,0.3172,0.7166,66.4375,22.875,60.0,7.1562,22.9375,13.5312,18.8125,12.3438,23.4375,13.8125,13.6875,6.7812,2.0625,18.75,0.3823,0.3111,0.7029,102.6242,102.2315,0.3927,10.1577,5.4631,12.8488,13.5233,18.3756,3.592,5.1742,3.0898,5.0874,7.23,9.2883,3.4164,4.213,3.7913,3.6346,2.9765,2.5617,4.0916,0.0677,0.1201,0.1157,11.1185,4.3571,6.7361,2.4636,5.6841,6.6332,7.687,4.4694,4.2715,4.2089,4.0884,2.4461,1.2975,4.9308,0.0667,0.0897,0.1237,15.4104,20.6115,24.5519,51.4615,55.0,0.4688,0.5729,0.5468,
688,1450.0,2020.0,69.8438,71.6215,97.46,97.3333,0.1267,24.25,61.0312,7.4062,24.0,13.9375,18.75,10.8438,25.5625,11.5625,12.3125,6.8125,2.6562,17.625,0.3996,0.3114,0.7128,69.6562,25.625,57.0625,5.75,18.25,12.6562,18.4062,8.9688,28.1875,11.4688,15.0,5.8125,3.75,18.5312,0.4526,0.3166,0.6804,100.501,103.1159,-2.6149,10.7764,5.4036,12.8437,13.4548,21.1505,4.3589,7.9863,2.3961,4.4721,6.103,6.2998,4.302,4.9934,2.9993,4.6465,2.8,1.4276,3.3518,0.0656,0.0956,0.1263,10.4152,4.1514,7.3397,2.4875,5.517,5.1394,6.4462,3.5837,5.2704,4.7367,3.8079,3.1169,1.9843,3.269,0.0722,0.1096,0.1299,15.189,22.661,26.1919,117.3846,119.0,0.5,0.5239,0.4685,
689,1451.0,2020.0,65.5172,68.4888,95.4644,107.1637,-11.6994,24.3448,56.1379,6.0345,20.0,10.7931,14.8621,7.1034,23.5862,9.7586,11.9655,4.8966,3.8966,14.3793,0.4322,0.2984,0.7232,73.1724,27.9655,60.6552,7.3793,19.7586,9.8621,13.6207,9.5862,26.1034,14.8276,11.3793,6.1724,2.6552,16.0,0.4654,0.3803,0.7433,92.5802,105.7477,-13.1675,12.3724,5.6634,15.4021,12.3518,21.3407,5.0053,6.9219,2.2047,4.3865,4.9715,5.3545,2.8809,5.5119,3.9274,3.7369,2.2026,2.5643,3.6333,0.0705,0.0907,0.1439,8.871,4.287,7.3825,2.6052,5.4876,4.0745,5.726,4.6942,4.3813,4.9554,3.5951,2.2294,1.5149,3.3937,0.076,0.1005,0.1254,16.1274,17.6852,26.3939,277.6154,270.0,0.3103,0.5039,0.3885,
690,1452.0,2020.0,70.2903,69.6359,100.8708,89.537,11.3337,24.9677,59.129,5.0,17.4839,15.3548,23.9355,15.1935,25.2581,12.3548,14.4194,7.6774,3.5806,18.4516,0.4232,0.291,0.6251,62.4194,21.129,54.0968,5.8387,20.2903,14.3226,20.0323,9.6774,22.6774,10.0645,15.6129,7.3226,3.3548,21.4839,0.3937,0.2927,0.7105,104.4424,98.9899,5.4526,11.4475,5.0943,14.1671,14.4987,20.6433,4.2841,6.7142,1.778,4.1727,6.6747,7.7081,3.7366,5.2974,3.865,3.9739,2.6687,2.0756,4.1179,0.0599,0.0904,0.0965,11.5501,4.3533,7.2484,2.6892,5.3773,5.5729,6.9165,2.7637,4.5677,3.9508,3.4797,3.296,1.8587,3.9257,0.0813,0.1433,0.0878,16.1393,18.5462,24.7593,11.5385,17.0,0.6774,0.5886,0.5932,
691,1453.0,2020.0,79.129,75.1262,105.3598,107.8961,-2.5364,28.1935,62.9355,7.5484,20.6129,15.1935,19.9032,9.4839,25.9355,15.6452,12.1935,6.2581,3.0,19.6452,0.4501,0.3632,0.7529,81.129,28.2903,63.5161,8.7097,24.9677,15.8387,20.9677,12.0,27.2258,14.7742,13.6774,5.7097,2.6452,18.3548,0.447,0.3457,0.7655,103.1839,104.7345,-1.5506,11.2615,4.7546,13.8115,11.9933,16.3094,3.9302,5.5876,2.9275,5.3078,5.6478,6.6204,3.1199,4.6277,3.9394,3.3449,2.0315,2.1997,3.5246,0.0659,0.1056,0.1037,10.6339,4.1363,6.3392,3.6118,5.4565,5.7367,7.3374,3.9919,5.2407,4.1868,3.7707,2.2316,1.876,3.7977,0.0635,0.1076,0.1231,15.2252,15.8491,20.8901,232.6923,219.0,0.4839,0.4816,0.4301,
692,1454.0,2020.0,70.3793,71.8694,97.754,102.4411,-4.6871,24.7931,61.0,7.6207,24.1034,13.1724,18.5862,11.4483,24.069,12.069,13.6207,5.8276,2.931,21.8276,0.4084,0.3161,0.7147,73.6897,24.6552,55.3793,6.931,19.6207,17.4483,24.2759,10.1379,27.4483,12.4483,14.9655,5.6552,3.2759,18.8276,0.4472,0.3558,0.7084,96.0205,99.2284,-3.2079,11.932,8.6605,9.7823,12.8447,12.8501,4.2457,8.5742,2.9875,5.5233,5.4207,8.0237,4.4535,4.7411,3.3418,3.5176,2.4645,1.7603,5.2724,0.0575,0.1103,0.1046,13.0941,3.8172,6.1891,2.6252,6.1162,7.5776,9.0207,3.0931,4.7748,3.6254,3.4087,2.6034,2.2422,4.7275,0.0618,0.1007,0.1153,14.1968,20.5526,19.349,250.4615,263.0,0.3448,0.4781,0.405,
693,1455.0,2020.0,71.8387,71.244,100.6648,89.6652,10.9995,24.8065,61.0,7.871,24.0,14.3548,20.5806,12.0645,27.2258,14.0968,12.7742,7.0645,3.7097,18.6129,0.4062,0.3253,0.7013,63.7742,21.5806,55.2581,5.871,19.4516,14.7419,21.1935,8.6452,25.9355,10.129,14.3226,6.2258,4.0,18.5806,0.3905,0.2959,0.6854,102.9158,94.9778,7.9381,12.8994,6.8373,14.4522,12.0766,20.4771,5.7441,6.3398,3.0453,4.8126,6.9586,9.5031,3.0579,4.8507,5.3543,3.066,3.2122,1.9209,4.0375,0.0794,0.0969,0.1173,9.6677,3.9982,6.5153,2.8932,4.9045,5.7808,7.4894,3.6769,4.45,2.8708,5.1643,2.4324,2.3555,5.7067,0.0587,0.1009,0.1072,17.5103,17.3039,26.646,29.0,41.0,0.7419,0.5423,0.5065,
